transaction_id,account_id,timestamp,amount,currency,transaction_type,merchant_id,status
TXN_85002a166d98,ACC_3c8976ece2c0,2024-03-17 00:00:00,43318.61,GBP,DEBIT,MER_5a058380a0ed,CANCELLED
TXN_7746a8a51af3,ACC_37b471c75b3a,2024-06-22 00:00:00,27054.31,JPY,TRANSFER,MER_c0498e12b1ee,PENDING
TXN_e0670814dd4e,ACC_76305489d234,2024-12-28 00:00:00,15449.32,USD,REFUND,MER_42192daff2b3,COMPLETED
TXN_5b9277c541c5,ACC_b69fecbb9005,2024-08-31 00:00:00,25136.91,USD,DEBIT,MER_81628f988ba5,PENDING
TXN_4783d007ef31,ACC_b25da034d923,2024-04-15 00:00:00,12271.88,CNY,PAYMENT,MER_96645c327b1e,FAILED
TXN_daf712804d84,ACC_9a485ce46ce7,2024-01-12 00:00:00,17004.43,EUR,PAYMENT,MER_d95f8bfad4a7,FAILED
TXN_687297c60ea8,ACC_af67511462aa,2024-02-20 00:00:00,27093.55,GBP,CREDIT,MER_5da83d864625,COMPLETED
TXN_f2f30428d687,ACC_236bbe01c261,2024-12-13 00:00:00,8467.86,CNY,TRANSFER,MER_a2b691f8eafc,COMPLETED
TXN_0a6e4e4dd6ce,ACC_1ee7bf1266c3,2024-03-13 00:00:00,20647.01,GBP,TRANSFER,MER_a5698410c22e,COMPLETED
TXN_8b9f463c3a6a,ACC_eb93b7cfd746,2024-11-01 00:00:00,29305.59,JPY,REFUND,MER_0159138f44a1,CANCELLED
TXN_79615cc7251a,ACC_0daf7d85f90c,2024-06-11 00:00:00,23246.53,JPY,DEBIT,MER_b25bc1d92a61,CANCELLED
TXN_c136b681a854,ACC_a02af9383d6b,2024-01-10 00:00:00,13465.3,CNY,DEBIT,MER_df960c9e9e5c,PENDING
TXN_a9a0f7495de7,ACC_8943c91bd412,2024-02-12 00:00:00,42315.43,CNY,CREDIT,MER_e0828a2482ab,PENDING
TXN_463c36c35bb7,ACC_123a32e7cb9a,2024-05-05 00:00:00,26881.41,JPY,REFUND,MER_06898802b9bb,COMPLETED
TXN_38938330448d,ACC_71ead7b1aaa4,2024-11-13 00:00:00,14469.58,EUR,DEBIT,MER_5687c1b8ff16,CANCELLED
TXN_35209de101fb,ACC_b6a05c03e912,2024-12-14 00:00:00,19013.87,GBP,CREDIT,MER_f21b3850e3d6,FAILED
TXN_b7ad0c405e7e,ACC_3ae31ecbe67d,2024-10-15 00:00:00,3506.06,USD,PAYMENT,MER_6f2b74243e5d,PENDING
TXN_bb30ff5de611,ACC_dd27eb423629,2024-08-09 00:00:00,10550.4,CNY,TRANSFER,MER_3594914a0b83,FAILED
TXN_3e568de4e899,ACC_3793c063a4d1,2024-12-28 00:00:00,22641.38,EUR,TRANSFER,MER_2135fef12be8,CANCELLED
TXN_29a85b025f82,ACC_41cc431fc5fc,2024-12-20 00:00:00,6694.95,USD,REFUND,MER_66dbadafae4b,COMPLETED
TXN_f6ede77f6887,ACC_f00c1e8fccfc,2024-12-22 00:00:00,35167.95,JPY,REFUND,MER_c2bcd2ec82a5,COMPLETED
TXN_2828592f7423,ACC_bc603314c2c2,2024-12-09 00:00:00,22264.39,USD,TRANSFER,MER_556751245fc3,CANCELLED
TXN_5285b8318553,ACC_0d160a0b22f7,2024-03-31 00:00:00,41958.9,USD,DEBIT,MER_2877ad771754,PENDING
TXN_757cee281965,ACC_cdac5ae2d730,2024-01-11 00:00:00,37923.47,GBP,CREDIT,MER_239596bbd720,FAILED
TXN_cbb4bf8baa26,ACC_8e06854d79ef,2024-09-09 00:00:00,48365.15,USD,TRANSFER,MER_e626d48d2f61,PENDING
TXN_3ba993090b5f,ACC_d6e08e69f86e,2024-11-22 00:00:00,19810.35,GBP,REFUND,MER_87672a6ad082,PENDING
TXN_a57f2ae4a7ac,ACC_9e006e73616c,2024-10-16 00:00:00,33612.06,CNY,REFUND,MER_127753e7962b,PENDING
TXN_927cb3ba30f3,ACC_47055e33f51a,2024-10-18 00:00:00,42775.39,CNY,TRANSFER,MER_3f1080e0187a,COMPLETED
TXN_b2428315e0e7,ACC_8335f06dd7bf,2024-09-29 00:00:00,30726.68,CNY,PAYMENT,MER_d993f71d4ac9,CANCELLED
TXN_2b7005fe548a,ACC_c422364f7281,2024-01-27 00:00:00,42694.45,GBP,PAYMENT,MER_d28de13dc5c8,CANCELLED
TXN_a926c5394515,ACC_23e763560499,2024-08-26 00:00:00,24783.78,CNY,DEBIT,MER_9c9cb48f269d,PENDING
TXN_d71b13592d3b,ACC_4e2bab5eb547,2024-09-29 00:00:00,22448.59,USD,PAYMENT,MER_28a24e0ac5f9,COMPLETED
TXN_8dc40af10c78,ACC_7bb1a4ecb661,2024-04-25 00:00:00,48905.0,JPY,DEBIT,MER_387d81fbfd62,PENDING
TXN_a65cbeaa30e0,ACC_7bb54f5c7200,2024-11-16 00:00:00,31268.48,USD,PAYMENT,MER_0479e5615b90,COMPLETED
TXN_e31c50eea21f,ACC_bc60d53e12e4,2024-06-20 00:00:00,42026.97,EUR,DEBIT,MER_e69c8d25a842,FAILED
TXN_8d6f91a29a5d,ACC_5a3d359863e8,2024-09-23 00:00:00,39707.61,USD,REFUND,MER_e94965a74e4b,COMPLETED
